,Book_ID,Keyword,Full_Context
3294,43492,opium,"THEY HAVE GONE.’""] The Chinaman pondered a moment with his long fingers in his grey beard. Then, once more he bowed and excused himself a moment whilst he disappeared in the murky blackness at the back of the evil-smelling den. ""Dare you trust him?"" Mercer asked. ""Bah, he would do anything for money,"" Uzali said contemptuously. ""He could have told me in the first place if he liked."" ""And your friends have been here to-night?"" ""Yes, they have been here right enough, and I am rather glad of it for one thing. They would not be able to resist the opium , and when we do catch up with them they will be like children in our hands. We are not going to have our walk for nothing."" ""I don’t mind as long as we get outside this place,"" Wilfrid said. ""It seems impossible that anybody could live in an atmosphere like this. I hope that Chinaman of yours isn’t going to keep us here much longer."" After what seemed to be an interminable time the proprietor of the opium den returned, accompanied by a fellow-countryman almost as wrinkled and quite as dirty as himself. It was only from the alertness"
3295,43492,opium,"been here right enough, and I am rather glad of it for one thing. They would not be able to resist the opium, and when we do catch up with them they will be like children in our hands. We are not going to have our walk for nothing."" ""I don’t mind as long as we get outside this place,"" Wilfrid said. ""It seems impossible that anybody could live in an atmosphere like this. I hope that Chinaman of yours isn’t going to keep us here much longer."" After what seemed to be an interminable time the proprietor of the opium den returned, accompanied by a fellow-countryman almost as wrinkled and quite as dirty as himself. It was only from the alertness of his movements that the newcomer proclaimed the fact that he was much younger than the master of the ceremonies. His face was suspicious and sullen, and there was no sign of animation in his eyes till Uzali produced a sovereign from his pocket. ""Malays,"" he said curtly. ""North Borneo men. There were two or three of them here this evening who have now gone. Show me where to find them and this piece of money is yours."" A"
3296,43492,opium,"felt all the better for a bath. Then he swallowed a strong dose of sal volatile, which had the effect of clearing his head and making him feel almost a man again. He managed to eat a fairly good meal presently and partake of a strong whisky and soda, after which he lit his pipe and sat down to review the events of the previous evening. It was all clear to him now. ""What a fool I was!"" he murmured. ""And yet I don’t see how I could have helped it. I thought I could have managed a couple of opium pipes without getting into such a state. And the worst of it is that the night was wasted. By the way, I wonder if the night really was wasted. Perhaps I shall recollect something that will put me on the right track. And, by Jove, I’ve forgotten all about Mercer. Has he been here to-day, or has he been busy with his own affairs? It is maddening to cut time to waste like this. The best thing I can do is to see Uzali."" Russell’s naturally strong constitution had asserted itself by now. He even felt ready to undertake another"
3297,43492,opium,"him, looking up and down the street as if searching for some one. Then, presently, out of the shadows emerged a slight figure wearing a long overcoat and tall silk hat. As the figure passed Jansen the latter held out a detaining hand. ""All right, my friend,"" he said. ""I am waiting for you. Come this way."" The figure made no demur; no remark whatever crossed his lips. He followed Jansen quietly upstairs into the sitting-room, the door of which was then carefully closed. No word was spoken till Jansen produced the materials for the filling and smoking of an opium pipe which he handed to his companion. The latter had discarded his hat and overcoat. He looked out of place in his European costume as he squatted on the floor with the pipe between his lips. ""You know why you are here?"" Jansen asked. ""I know very well,"" the Oriental said stolidly. ""I come because you are willing to help me. You will tell me how, and when it is all over you are going to show me that which I can take back to my country whence your countryman stole it. That is why I am here to-night."" ""Quite"
3298,43492,opium,"which he was very far from feeling. ""There,"" the Malay said, ""that is where you will find him at twelve of the clock to-night. I have trusted everything into your hands, and if you fail us—but you will not fail us. You must see him and bring him here so that we may talk this matter over."" Jansen thrust the paper carelessly into his pocket as if it were of no importance. He began to talk of other matters likely to interest the Oriental. He spoke of the latter’s country and people whilst the little man nodded drowsily over the opium pipes which his host was preparing for him. Finally his head fell back upon the carpet and he lay in the deep sleep which the drug produces. ""Good,"" Jansen muttered. ""It is better luck than I anticipated. I did not expect to get two birds with one stone. And now to sweep the other into the net."" *CHAPTER XXXVII* *A RESPITE* Wilfrid stood gazing at the handful of scattered fragments intently, fearful lest he might have made a mistake. The first feeling in his mind was one of passionate triumph. He had forgotten that he still owed this money to"
3299,43551,poppy,"left the ripening Yoredale corn. He was weary of the effort, now that it was over; and all the gardens he had known, all the ease and softness of summer skies, were gathered round this woman who shared the glen with him. ""And there was Marston,"" she said, breaking the silence. ""Ay, God knows there was Marston. Rupert, the Squire, and I—the three of us lying in a bean-field, listening to the wounded there in Wilstrop Wood—I can hear the uproar now."" ""Ah! forget it. It is over and done with. You have earned your ease."" Kit believed it. The poppy odours were about him, thick as the scent of flowering beans that had all but sent Rupert and himself to their last sleep at Marston. The strong, up-country gospel whispered at his ear that no man earns his ease this side the grave. He would not heed the whisper. It was good to be here with the lapping water, the smell of woodland growth, the woman who cast pleasant spells about him. A great pity stirred in her, against her will. She grew aware of things beyond the dalliance of each day’s affairs. Here, weak in her hands, was a"
3300,43551,poppy,"that must for ever be made up of broken vows. Kit got to his feet, paced up and down irresolutely. He was fighting for the kingship of his soul, and all the glen went dizzying by him. It was a simple matter that brought back the memory of ancient loyalty and faith—just the song of the water as it splashed down its ferny bed. He glanced sharply round, saw the fall of the stream, with sunlight and the glint of shadowed leafage on its ripples. He remembered just such a waterfall, just such a sheltered glen, away in Yoredale. The poppy -sleep was on him still. Yoredale was far away, and Joan’s tongue was barbed with nettle-stings these days. Better to take his ease, and have done with effort. He glanced again at the water splashing down its steep rock-face; and suddenly he stood at attention, as if the King confronted him. It might be his fancy; it might be some chance play of light and shade, made up of dancing water and leafage swaying in the summer’s breeze; but the thing he saw was a sword, silver-bright—a big, two-handed sword with its hilt clear against the sky, and its point"
3301,43612,poppy,"riot to quell; But a challenge for war had been sounded, And threatened was each honey cell. So she spoke in a voice most persuasive-- “He shall sit on my throne for an hour, Who brings from the store-house of nature, The juice of the sweetest-lipped flower.” Away flew the brown little workers, Away out of sight o’er the hill; Then backward and forward they flitted, The honey-cups eager to fill. One famished the heart of a lily, And drank from its milky bud; One opened the vein of a rose leaf, And licked up the crimson blood. To a poppy -bed still one hurried, On a downy cot he crept, But all-day in the silken blankets, Unconscious there he slept. Another flew off to the meadow, And punctured the daisy’s cap; A swarm had encompassed a fountain, Where gurgled the sugar-tree sap. A fourth and a fifth to a mansion Had followed a bridal pair; One strangled the bud on her bosom, One mangled the wreath on her hair. But the sixth one paused at a cottage, Where a sick girl sleeping lay; And there by the open window, Blossomed a hyacinth spray. A youth stood near in the shadows,"
3302,43696,morphine,"me, if I want it--here is the Ceasing, when I want it. And I lean over and smile quietly. “No flowers,” I say softly to myself, “no weeping idiots, no senseless funeral, no oily undertaker fussing over my woman’s-body, no useless Christian prayers. Nothing but this deep dark restful grave.” No one would ever find it. It is a mile and a half from any house. The water--the dark still water at the bottom--would gurgle over me and make an end quickly. Or if I feared there was not enough water, I would bring with me a syringe and some morphine and inject an immense quantity into one white arm, and kneel over the tender darkness until my youth-weary, waiting-worn senses should be overcome, and my slim, light body should fall. It would splash into the water at the bottom--it would follow the little stones at last. And the black, muddy water would soak in and begin the destroying of my body, and murky bubbles would rise so long as my lungs continued to breathe. Or perhaps my body would fall against the side of the hole, and the head would lie against it out of the water. Or perhaps only"
3303,43938,poppy,"veil which shrouded the woman’s face prevented him from scrutinizing her features. ""Who are you?"" he stammered, just to say something. Swift as thought she threw her arms round him, but to recede as swiftly. ""Hurry! See how lonely it is! I love you! Come!"" ""Who are you?"" ""Can you not guess?"" He stretched out his arms toward her, but she gambolled before him, as a butterfly, flitting from flower to flower. ""Night of Love—night of madness,"" she whispered. ""To-night, if you but will it, the secret is yours!"" Her voice thrilled him through and through. The perfume of the Poppy -flower sank benumbing into his heart. It was her voice,—it was her form,—was it but a mocking phantom,—what was it? Again she approached him. ""Lift the veil!"" she spoke in a voice of command. With trembling hand he started to obey, when the leaves of the nearest myrtle-bush began to rustle. Eckhardt heard nothing, saw nothing. As Benilo stepped into the moonlight, the apparition vanished like a dream phantom, but from the distance her laugh was heard, strange in some way, and ominous. Eckhardt rushed after the fading vision like a madman. Would it mock him for ever, wherever he"
3304,43938,poppy,"self! How different in feeling! Then he had some youth left, at least, and hope. Now he was crushed by the weight of a mystery which haunted him night and day. Could he but quit Rome! Could he but induce the king to return beyond the Alps. Little doubt, that under the immense gray sky, which formed so fitting a cupola for his grief, his soul might find rest. Here, with the feverish pulses of life beating madly round him, here, vegetating without purpose, without aim, he felt he would eventually go mad. He had inhaled the poison of the poppy -flower:—he was doomed. Eckhardt did not attempt to court repose. Sleep was out of the question in his present wrought-up state of mind. Then wherefore seek his couch until he was calmer? Calmer! Could he ever be calm again, till his brain had ceased to work and his heart to beat? Should he ever know profound repose until he slept the sleep of death? Yet what was to insure him rest even within the tomb? Might he not encounter her in the beyond,—a thing apart from him through all eternity? During the brief period while he had cherished the thought"
3305,43938,black smoke,"reflected from the marble city on the Palatine proved almost too blinding for Eckhardt’s gaze, and with quick, determined step, he began his descent towards the city. At the base of the hill his progress suffered a sudden check. A procession, weird, strange and terrible, hymning dirge-like the words of some solemn chant, with the eternal refrain ""Miserere! Miserere!"" wound round the shores of the Tiber. Four files of masked, black spectres, their heads engulfed in black hoods, wooden crucifixes dangling from their necks, carrying torches of resin, from which escaped floods of reddish light, at times obscured by thick black smoke , marched solemnly behind a monk, whose features could but vaguely be discerned in the tawny glare of the funereal light. No phantom procession at midnight could have inspired the popular mind with a terror so great as did this brotherhood of Death, more terrifying than the later monks and ascetics of Zurbaran, who so paraded the frightfulness of nocturnal visions in the pure, unobscured light of the sun. In numbers there were approximately four hundred. Their superior, a tall, gaunt and terrible monk, escorted by his acolytes, held aloft a large black crucifix. A fanatic of the iron type,"
3306,43977,morphine,"you've a sure-enough sharp pain."" ""You feel mighty uncomfortable, don't you, Bob?"" The invalid nodded. He was pale as a sheet, and he could not keep still. He had received considerable physical punishment and his entire nervous system was quivering and jumping. ""I'll see if anybody's got anything,"" said Colonel Meredith, and he went straight to the office, where he found Maud Darling and Eve. ""My cousin is feeling like the deuce,"" he said. ""He won't sleep all night if we don't give him something to make him. Do you know of any one that's got anything of that sort-- morphine , for instance?"" ""The best thing will be to take the _Streak_ and get some from the doctor,"" said Maud. ""Let's all go."" ""I think I won't,"" said Eve, looking wonderfully cool and serene. ""But I'll walk down to the float and see you off. What a pity for a man to get laid up by an accident that might have been avoided by a little attention!"" Colonel Meredith stiffened. ""I am sorry to contradict a lady,"" he said, ""but my cousin has given me the particulars of his accident, and it was of a nature that could hardly have"
3307,43977,morphine,"in the face?"" ""Don't you ever want me to see you? Because, if you don't, I will go away from this place in the morning and never come back."" ""Somehow, that doesn't appeal to me very much either."" ""I am glad,"" said Mr. Jonstone quietly. ""How does your hand feel?"" ""Which hand?"" ""The one you hurt."" ""It feels very happy, and the other hand feels very jealous of it."" ""Seriously--are you having a pretty bad time?"" ""I am having the time of my life--seriously--the time that lucky men always have once in their lives."" ""Are you very impatient for the morphine ?"" ""I shall not take it when it comes. It is far better knowing what one knows, remembering what one remembers, and looking forward to what a presumptuous fool cannot help but look forward to--it is far better to keep awake; to lie peacefully in the dark, knowing, remembering, and looking forward."" ""And just what are you looking forward to?"" ""To a long life and a happy one; to the sounds of a voice; to a sudden coming to life of the whole 'Oxford Book of Verse'; to seeing a face."" There was a long silence. ""Are you there?"" ""Yes;"
3308,43977,morphine,"in the dark, knowing, remembering, and looking forward."" ""And just what are you looking forward to?"" ""To a long life and a happy one; to the sounds of a voice; to a sudden coming to life of the whole 'Oxford Book of Verse'; to seeing a face."" There was a long silence. ""Are you there?"" ""Yes; but you mustn't talk."" ""I think you are tired. Please don't stay any more if you are tired."" ""I'm not tired."" ""Then perhaps you are bored."" ""I'm not bored."" ""Then what are you?"" ""You keep quiet."" When, at last, Colonel Meredith came, important with morphine and the doctor's instructions, he found his cousin Mr. Bob Jonstone sleeping very quietly and peacefully, a much dog-eared copy of the ""Oxford Book of Verse"" clasped to his breast. Unfortunately the colonel, after putting out the light again, bumped into a table, and Mr. Jonstone waked. ""That you, Mel?"" ""Yes, Bob; sorry I waked you. Did Miss Darling send word explaining that I should be quite a while coming back?"" ""Which Miss Darling?"" ""Which? Why, Miss Eve."" ""Yes, she sent word."" ""And how have you been?"" ""I took a turn for the better shortly after you left. A little"
3309,43977,morphine,"clasped to his breast. Unfortunately the colonel, after putting out the light again, bumped into a table, and Mr. Jonstone waked. ""That you, Mel?"" ""Yes, Bob; sorry I waked you. Did Miss Darling send word explaining that I should be quite a while coming back?"" ""Which Miss Darling?"" ""Which? Why, Miss Eve."" ""Yes, she sent word."" ""And how have you been?"" ""I took a turn for the better shortly after you left. A little while ago I lighted a candle, and read a little and got sleepy. And now I think I'll go to sleep again."" ""You don't need the morphine ?"" ""No, Mel. Thank you. Good-night."" ""Good-night."" ""Mel?"" ""What is it?"" ""Isn't Eve about the oldest name you know?"" ""Oldest, I guess, except Adam and Lilith. You go to sleep."" And Colonel Meredith tiptoed out of the room, murmuring: ""Seems to be a little shaky in his upper stories."" XXVIII A point of land just across the lake from the camp belonged to the Darlings' mother, the Princess Oducalchi. One night the light of fires and lanterns appeared on this point and the next morning it was seen to be studded here and there with pale-brown tents. The Darlings were"
3310,43984,black smoke,"people in Chaucer’s day than now. Indeed, the whole of London was very different from our London; and, oh, so much prettier! The streets within the London wall were probably thickly populated, and not over-healthy; but outside the wall, streets such as Fleet Street were more like the streets of some of our suburbs, or rather some foreign towns--the houses irregular, with curious pointed roofs, here and there divided by little gardens, and even green fields. I dare say, when Chaucer walked in the streets, the birds sang over his head, and the hawthorn and primrose bloomed where now the black smoke and dust would soon kill most green things. Thames Street was where Chaucer long lived in London, but, at one time in his life at least, it is certain that he occupied a tenement at Aldgate, which formed part of an old prison; and it is probable that at another he lived in the beautiful Savoy Palace with John of Gaunt, whilst his wife was maid of honour. In 1393, Chaucer was living at Greenwich, near which he had work in 1390--poor and asking his friend Scogan to intercede for him “where it would fructify;” and at the end of"
3311,43985,narcotic,"explanation. There he learned nothing satisfactory. No servants had been sent beforehand. Domitia had taken with her two female slaves, but they had attended her in the procession. The sorcerer, it was true, had disappeared and had not returned. Lamia was obliged to return home, without his anxiety being in any way removed. On reaching his palace on the Cœlian, he learned something further. In the room in which Domitia had been divested of her bridal ornaments, which lay scattered in disorder, was a crystal cup that contained the dregs of wine, and this wine was drugged with a powerful narcotic . Of this the slave who acted as house-surgeon and physician was certain. He had tasted it and detected the presence of an opiate. Nothing further could be learned, neither whence came the strange slaves nor whither they had gone. In the mean time a party surrounding a closed litter had passed through the Porta Capena, and was hurrying along the Appian Way. Directly the city was left, a tall man who directed the convoy called a halt;—then approaching the litter, he drew back the curtains, and said:— “Asleep! Two of you take her up, lift her, set her on"
3312,43985,narcotic,"a dream that would roll away and reality would return. She would wake from it in the arms of her dear husband, looking into his eyes, clinging to his heart, hearing his words soothing her mind, allaying her terrors. If at this time she could have conceived that to be possible which nevertheless was to take place, she would have run to the lake and plunged into its blue waters. Singularly enough no thought of the vision in the temple of Isis recurred to her. Possibly she was in too stunned a condition of mind; possibly the effects of the narcotic still hung about her, like the vapors that trail along the landscape after a storm of rain at the break of the weather. No thought of hers connected this outrage with Domitian. This was due to the impression produced in her by conversation with her mother, who, she believed, was designing to secure Domitian for herself. Moreover, the young prince had never shown her any favor. He had studiously neglected her, that he might address himself to Duilia. He had taunted her, sneered at her, but never spoken to her words that might be construed as a declaration of love."
3313,44182,narcotic,"you, I fear, an my father found you out,"" replied Rocelia, half in jest, half earnestly. ""Enough. Let the hazard be mine, sweet. And now to business. Whilst I am at work with the bodkin, do you shear me a strip from off your saffron velvet kirtle."" * * * * * Sir Richard, sleeping soundly, was all unconscious of the widely varying activities of which he was now become the center. Beneath the room in which Isabel, now singing, now laughing, was engaged upon the wall, Friar Diomed had finished brewing and mixing the herbs and chemicals of his narcotic . ""My oath on 't, Friar Diomed,"" Tyrrell was saying from his seat beside the fire, ""your cloth shall not save your shaven pate, an this potion bring one jot of harm to the young noble."" ""An it be administered with your usual skill and caution, Sir James,"" returned the monk, elevating a phial filled with the liquid between his squinting eyes and the light of the fire, ""'twill bring no more harm than so much _aqua pura_. But, by my church! 'tis beside my understanding why you must observe all of these dark ceremonies. Let the young knight but"
3314,44182,narcotic,"thy forces with Douglas's. An this youth of thine be indeed the Earl of Warwick, son of George, Duke of Clarence, thou canst laugh in Douglas's teeth. An it were not so, friend Tyrrell, thou couldst do naught wiser than amalgamate issues. For thy life would be worth no more than a leaden farthing from the fury of thine own troop, an they were to be disbanded without chance of giving battle to Henry."" At this juncture four men drew beside the speakers, through the door, carrying Sir Richard, who had been rendered unconscious through the medium of Friar Diomed's narcotic . As gently as their rough hands could accomplish it, the young knight was placed in the covered litter, which had been standing along the highway awaiting his reception. ""I beg of thee, Sir James,"" said Lord Kennedy then, ""procure for me from this young knight's wallet the warrant of which thou wert speaking. I would I might know well its contents."" The keen politician might easily have taken it himself, as it was his intention to travel northward with the horsemen and litter-bearers, but he desired to assure himself that the document would not remain behind in Tyrrell's keeping."
3315,44269,opium,"I have drawn anecdotes and pen-portraits, and I should like to mention at the outset that for biographical facts and much else I have been particularly indebted to such books as Elwin and Courthope's edition of the _Poems and Letters of Pope_; Austin Dobson's _William Hogarth_, and H. B. Wheatley's _Hogarth's London_; Boswell's _Johnson_, of course, and Forster's _Lives of Goldsmith_ and of _Dickens_; Gilchrist's _Life of Blake_; Leslie's and Holmes's _Lives of Constable_; Arthur B. Chamberlain's _George Romney_; Lord Houghton's _Life and Letters of Keats_, and Buxton Forman's _Complete Works of John Keats_; Leigh Hunt's _Autobiography_; De Quincey's _English Opium Eater_; Hogg's and Peacock's _Memoirs of Shelley_; Carew Hazlitt's _Memoirs of Hazlitt_; Blackman's _Life of Day_; Byron's _Journals and Letters_, and Lewis Bettany's useful compilation from them, _The Confessions of Lord Byron_; Lockhart's _Life of Scott_, and Scott's _Journal_; Talfourd's and Ainger's _Lives of Lamb_, and Lamb's _Letters_; Walter Jerrold's _Life of Thomas Hood_; Cross's _Life of George Eliot_; Sir William Armstrong's _Life of Turner_, and Lewis Hind's _Turner's Golden Visions_; Joseph Knight's _Rossetti_; Froude's _Thomas Carlyle_, and W. H. Wylie's _Carlyle, The Man and His Books_; Allingham's _Diary_; E. R. and J. Pennell's _Life of Whistler_; Trollope's _Thackeray_, and"
3316,44269,opium,"the meeting-place, too, of Keats and Shelley, and within it on one occasion, according to Cowden Clarke, Leigh Hunt challenged Keats, ""then, and there, and to time,"" to write in competition with him a sonnet on _The Grasshopper and the Cricket_, and Keats finished his first. Passing a night there when he could not sleep, Keats wrote his _Sleep and Poetry_; and the cottage was rich, too, in rumours of such guests as Lamb, Hazlitt, and Coleridge. [Illustration: KEATS' HOUSE. HAMPSTEAD.] Keats was introduced to Coleridge by Leigh Hunt. In 1816, when he was trying to cure himself of the opium habit, Coleridge went to live with Mr. Gilman, a surgeon, in a house that still stands in The Grove, Highgate, and walking with Hunt one day in Millfield Lane, which runs on the Highgate side of the Heath, he chanced to meet Keats, and this is his own account of the meeting: ""A loose, slack, and not well-dressed youth met me in a lane near Highgate. It was Keats. He was introduced to me, and stayed a minute or so. After he had left us a little way, he ran back and said, 'Let me carry away the memory, Coleridge,"
3317,44269,opium,"We are going to make a party to hear this Manichean of poesy""; and on the same day to another friend, ""Coleridge has attacked the _Pleasures of Hope_, and all other pleasures whatsoever. Mr. Rogers was present, and heard himself indirectly _rowed_ by the lecturer""; and next week, ""To-morrow I dine with Rogers, and am to hear Coleridge, who is a kind of rage at present."" [Illustration: COLERIDGE. ADDISON BRIDGE PLACE.] Coleridge was then only thirty-eight, and had another twenty-four years of life before him. He was already, and had for long past, been struggling in the toils of the opium habit, and his poetical inspiration was leaving him, for though _Christabel_ and _Kubla Khan_ were not published until 1816 they were written nearly ten years before. There are a number of minor poems bearing later dates; several in 1809, many long after that, but only one dated 1810, which may be supposed to have been written in that Hammersmith house, and this is nothing but a respectable translation of a passage in Ottfried's metrical paraphrase of the Gospels. But his lectures were a wonder and a delight, Byron's disapproval notwithstanding. He was always an eloquent preacher, and became a chief"
3318,44269,opium,"swelled legs, a palsied hand, and tremulous voice bespeaking the ruin of what had once been the soundest of frames."" Drunk or sober, he worked rapidly and with unfailing mastery, but he was generally cheated by those around him of the due reward of his labours. Going on a short holiday to Brighton, he wrote giving his brother this list of what he had drunk in a single day: ""Hollands gin, rum and milk--before breakfast. Coffee--for breakfast. Hollands, porter, shrub, ale, Hollands, port wine and ginger, bottled ale--these before dinner. Port wine at dinner. Porter, bottled porter, punch, porter, ale, opium and water. Port wine at supper. Gin, shrub, and rum on going to bed."" At the bottom of the list he sketched a tombstone bearing a skull and crossbones, and by way of epitaph: ""Here lies a drunken dog."" And debts and duns and death in the sponging-house were the inevitable end of it. [Illustration: CRUIKSHANK. 263 HAMPSTEAD ROAD.] Lady Blessington held her brilliant salon at 8 Seamore Place, Mayfair, before in 1836 she removed to the more noted Gore House, Kensington, and welcomed to her splendid drawing-rooms Byron, Lytton, Disraeli, Landor, Marryat, Dickens, Thackeray, Sydney Smith, Maclise, Hook, and"
3319,44307,opium,"have free access to my body, and you will attach the bandages upon my face to the little spring catch which you see upon the inside of the case, near the upper part. Cover my face and bandages well with plaster of Paris, so that no entrance may be given to the ozone. Take those eight bottles of ozone, and quickly empty the contents upon both sides of my body, into the side troughs which you see, and at once close the door. I will take this position at 2:30 o'clock, and immediately take a dose of five grains of opium . In twenty minutes after, by your watches, you will turn this wheel on the side, one point, and every minute thereafter a point, until the forty-five points, or full revolution of the wheel, have been passed over. This is to shut off the supply of air gradually as the ozone commences to enter through the pores of my body. Have some fresh plaster ready, so that the instant this is accomplished, you can, by quickly opening the little door, pull out the tube from my mouth, and cover the opening with a spoonful of plaster; then, as quickly as"
3320,44307,opium,"earth is in its movement around the sun. Nothing is more sure than that the compass needle will slowly turn back toward the west. It is simple and sure; why, then, should I seek for anything different?"" ""I understand it all; your explanation is quite clear,"" said Craft. ""It is a most marvelous and ingenious combination of natural laws with human auxiliaries."" Taking his watch out of his pocket, Cobb then said: ""The time is passing; let us at once to our work. You both know your duties; so commence."" At exactly thirty minutes past two, Cobb had taken the opium and had his nostrils, and mouth between the lips and teeth, filled with fine asbestos cloth, while strips of the same material were placed over his whole face, leaving but a small opening for the platinum tube between his lips. He had previously thoroughly saturated the bandages about his loins and body with the brown compound which he took from the bottles, and which he had informed them was the nourishment to give sustenance to his system during the period of his inanimation. Lying down within the plaster mold, he told them to place the door in its position. Craft"
3321,44307,black smoke,"cities and towns not otherwise affected. Houses fell, the water supply failed, and other serious results were experienced. But throughout portions of the area now covered by the Central Sea, the scene was terrible, awe-inspiring, horrible. The earth heaved and sank; huge cracks opened, and flames hundreds of feet high shot into the air; thunder and lightning added to the horrors of the situation. The bursting of the earth's crust was attended by an appalling roar and crash, as if a million peals of thunder had combined in one grand effort to terrify mankind; then came a pall of dense, black smoke that wrapped the land in darkness. Consternation seized upon the people, and well it might, for when the full import of the disturbances was known, it was only then ascertained that a great cataclysm had befallen the nation. Without going too much into details, for you can later on gain a full knowledge of this great physical disturbance from the books published soon after its occurrence, I will explain but a few of the facts causing it. You are aware, Mr. Cobb, to what extent natural gas was used in the United States in 1887; that there were thousands of"
3322,44324,anodyne,"you? What did you see?” A clap of wind blew away the reply, if there was any. This time the wind rose steadily. They waited another quarter of an hour, the gale blowing without pause. “This is profitless,” said Professor Eavenden, at length. “We had best go home.” Thankful for the respite, the younger man rose from the little depression where he had crouched for shelter from the wind. With a thrill of surprised delight, he realised that he was healthily sleepy. The quick, hard walk, the unwonted exercise, and the soft, fresh sweetness of the air, had produced an anodyne effect. But was the air so sweet? Colton turned and sniffed up wind. “Do you smell anything peculiar?” he asked his companion. “Unfortunately I am troubled with a catarrh which deadens my sense of smell,” replied the scientist. “There’s a peculiar reek in the air. I caught it with that last shift of wind. It’s like something I’ve come across before. There!” “Can you not describe it?” “Why, it’s—it’s a sickish, acid sort of odour,” said Colton hesitantly. “Where have I—— Oh, well, it’s probably a dead animal up to windward.” As they reached the house, he turned to the"
3323,44324,narcotic,"his powerful form to and fro in his bed and cursed the day he had come to Montant Point, which chanced to be the day just ended. All the world had been open to him, and his father’s yacht to bear him to whatsoever corner thereof he might elect, in search of that which, once forfeited, no mere millions may buy back, the knack of peaceful sleep. But his wise old family physician had prescribed the tip-end of Long Island. “Go down there to that suburban wilderness, Dick,” he had said, “and devote yourself to filling your lungs with the narcotic ocean air. Practise feeding, breathing and loafing, and forget that you’ve ever practised medicine.” Too much medicine was what ailed Dick Colton. Not that he had been taking it. On the contrary he had been administering it to others. Amid the unbounded amazement of his friends, who couldn’t see why the heir of the great Colton interests should want to devote his energies otherwhere, he had insisted on graduating from medical school, and, with a fashionable practice fairly yearning for him, had entered upon the grimy and malodorous duties of a dispensary among the tenement-folk. There, because the chances of"
3324,44336,opium,"detective. “Oh, white man!” she gasped, as the matting fell between them and the room incarnadined by their struggle. Blake was not sure, but he thought he heard her giggle, hysterically, in the darkness. They were groping their way along a narrow passage. They slipped through a second door, closed and locked it after them, and once more groped on through the darkness. How many turns they took, Blake could not remember. She stopped and whispered to him to go softly, as they came to a stairway, as steep and dark as a cistern. Blake, at the top, could smell opium smoke, and once or twice he thought he heard voices. The woman stopped him, with outstretched arms, at the stair head, and together they stood and listened. Blake, with nerves taut, waited for some sign from her to go on again. He thought she was giving it, when he felt a hand caress his side. He felt it move upward, exploringly. At the same time that he heard her little groan of alarm he knew that the hand was not hers. He could not tell what the darkness held, but his movement was almost instinctive. He swung out with his"
3325,44385,poppy,"to walk beside her holding the doll’s parasol over the face of the wax one. “Where are you going to, Kezia?” asked Isabel, who longed to find some light and menial duty that Kezia might perform and so be roped in under her government. “Oh, just away,” said Kezia. . . . Then she did not hear them any more. What a glare there was in the room. She hated blinds pulled up to the top at any time, but in the morning it was intolerable. She turned over to the wall and idly, with one finger, she traced a poppy on the wall-paper with a leaf and a stem and a fat bursting bud. In the quiet, and under her tracing finger, the poppy seemed to come alive. She could feel the sticky, silky petals, the stem, hairy like a gooseberry skin, the rough leaf and the tight glazed bud. Things had a habit of coming alive like that. Not only large substantial things like furniture, but curtains and the patterns of stuffs and the fringes of quilts and cushions. How often she had seen the tassel fringe of her quilt change into a funny procession of dancers with priests"
3326,44385,poppy,"longed to find some light and menial duty that Kezia might perform and so be roped in under her government. “Oh, just away,” said Kezia. . . . Then she did not hear them any more. What a glare there was in the room. She hated blinds pulled up to the top at any time, but in the morning it was intolerable. She turned over to the wall and idly, with one finger, she traced a poppy on the wall-paper with a leaf and a stem and a fat bursting bud. In the quiet, and under her tracing finger, the poppy seemed to come alive. She could feel the sticky, silky petals, the stem, hairy like a gooseberry skin, the rough leaf and the tight glazed bud. Things had a habit of coming alive like that. Not only large substantial things like furniture, but curtains and the patterns of stuffs and the fringes of quilts and cushions. How often she had seen the tassel fringe of her quilt change into a funny procession of dancers with priests attending. . . . For there were some tassels that did not dance at all but walked stately, bent forward as if praying or"
3327,44455,black smoke,"reach the treasury above?"" The day had broken but the sun had not yet risen. The slope below the Church and the Church itself presented a strange spectacle. The incline was strewn with smouldering fragments of wood, of faggots, the bind of which had been burst by the flames, and had released sticks that had not been ignited, of rafters from the castle blackened by the fire, of long streams of pitch that had fallen and run and had ceased to flame. In the midst of the road by the river-brim stood a cask on its bottom, emitting volumes of black smoke . Amid the wreckage lay the corpses of the men who had been made to leap to their death. When daylight came, it was perceived that one alone had not died instantly. He had been seen to stir an arm and raise his head, and a peasant had run down and dispatched him. The face of the cliff, wherever reached by the flames, had become decomposed. Chalk will not endure the touch of fire, and the white, scaly surface had flaked off and exposed yellow patches like sandstone. Scales, moreover, were continually falling from the blistered scar. A portion of"
