Book_ID,Keyword,Etext Number,Authors,LoCC,Published Year,Author Gender,Assigned_Gender,Character_Name,Verb,Role,Agency,Power,Sentiment
720,opium,720,"Conrad, Joseph",PR,1890,male,Male,Jim-Eng,eye,agent,0.0,1.0,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Dickens,throw,agent,1.0,1.0,0.2
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Dickens,speak,agent,1.0,,0.7
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Dickens,conceal,agent,1.0,0.0,-0.133333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Dickens,die,agent,-1.0,,0.3
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Dickens,leave,agent,0.0,1.0,0.0666666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Dickens,see,agent,-1.0,0.0,0.433333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Dickens,fall,agent,1.0,,0.0333333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Dickens,go,agent,0.0,0.0,0.133333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,John Jasper,begin,agent,1.0,0.0,0.433333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,John Jasper,take,agent,1.0,0.0,0.6
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham Cathedral,say,agent,1.0,0.0,0.166666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham Cathedral,seem,agent,-1.0,,0.133333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham Cathedral,threaten,agent,1.0,1.0,-0.3
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham Cathedral,appear,agent,1.0,,0.233333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham Cathedral,awaken,agent,1.0,1.0,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham Cathedral,pronounce,agent,1.0,1.0,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham Cathedral,satisfy,theme,,1.0,0.366666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham Cathedral,awaken,agent,1.0,1.0,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham Cathedral,pronounce,agent,1.0,1.0,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham Cathedral,satisfy,theme,,1.0,0.366666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham Cathedral,hope,agent,0.0,-1.0,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham Cathedral,watch,theme,,-1.0,0.5
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham Cathedral,hat,theme,,,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,loathe,agent,,,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,look,agent,0.0,0.0,0.333333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,take,agent,1.0,0.0,0.6
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,discover,agent,1.0,1.0,0.566666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,go,agent,0.0,0.0,0.133333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,seem,agent,-1.0,,0.133333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,threaten,agent,1.0,1.0,-0.3
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,tell,agent,1.0,0.0,0.266666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,spread,agent,1.0,1.0,-0.366666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,find,agent,0.0,0.0,0.3
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,mean,agent,-1.0,0.0,0.0
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,find,agent,0.0,0.0,0.3
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,mean,agent,-1.0,0.0,0.0
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,seem,agent,-1.0,,0.133333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,think,agent,1.0,0.0,0.2
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,give,agent,1.0,1.0,0.4
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,seem,agent,-1.0,,0.133333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,think,agent,1.0,0.0,0.2
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,give,agent,1.0,1.0,0.4
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,say,agent,1.0,0.0,0.166666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,have,agent,,,0.333333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,tell,theme,,0.0,0.3
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin,tell,agent,1.0,0.0,0.266666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Drood,do,agent,1.0,1.0,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Drood,give,agent,1.0,1.0,0.4
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Drood,know,agent,-1.0,1.0,0.5
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Drood,give,agent,1.0,1.0,0.4
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Drood,hear,agent,-1.0,-1.0,0.3
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Drood,ask,agent,1.0,-1.0,0.166666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Drood,be,agent,,,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Drood,do,agent,1.0,1.0,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Drood,betray,agent,1.0,1.0,-0.666666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Drood,write,agent,1.0,1.0,0.466666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin Drood,know,theme,,-1.0,0.366666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Edwin Drood,learn,agent,0.0,-1.0,0.6
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham,track,theme,,-1.0,-0.4
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham,excite,theme,,0.0,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham,have,agent,,,0.333333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham,open,agent,1.0,1.0,0.333333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham,attack,theme,,-1.0,0.233333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Cloisterham,dare,agent,1.0,1.0,0.3
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Drood,hang,theme,,-1.0,0.1
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Drood,threaten,agent,1.0,1.0,-0.3
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Drood,give,theme,,-1.0,0.233333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Rosa,compassionate,theme,,,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Rosa,avow,agent,,,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Rosa,stoop,agent,0.0,,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Rosa,follow,theme,,1.0,0.233333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Rosa,follow,theme,,1.0,0.233333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Chinaman,follow,theme,,1.0,0.233333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Chinaman,take,agent,1.0,0.0,0.6
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Chinaman,ascend,agent,1.0,-1.0,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Chinaman,enter,agent,1.0,1.0,0.4
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Chinaman,hold,agent,1.0,1.0,0.266666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Chinaman,reveal,theme,,-1.0,0.2
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Chinaman,wear,agent,1.0,1.0,0.433333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Chinaman,regard,agent,-1.0,-1.0,0.366666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Anonymous,come,agent,1.0,,0.3
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Anonymous,possess,agent,0.0,1.0,0.333333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Anonymous,hat,agent,,,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Anonymous,love,agent,1.0,0.0,0.566666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Anonymous,complain,agent,1.0,,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Anonymous,commit,agent,1.0,1.0,-0.466666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,hat,agent,,,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,love,agent,1.0,0.0,0.566666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,complain,agent,1.0,,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,commit,agent,1.0,1.0,-0.466666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,entertain,theme,,1.0,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,raise,theme,,-1.0,0.233333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,entertain,theme,,1.0,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,raise,theme,,-1.0,0.233333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,desert,agent,1.0,1.0,-0.566666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Female,Dombey,know,theme,,-1.0,0.366666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Female,Dombey,meet,theme,,0.0,0.166666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,succeed,agent,1.0,1.0,0.333333333333
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,know,theme,,-1.0,0.366666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,know,theme,,-1.0,0.366666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,meet,agent,1.0,0.0,0.266666666667
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,hang,theme,,-1.0,0.1
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,strangle,agent,1.0,1.0,
738,opium,738,"Lang, Andrew",PR,1905,male,Male,Jasper,mean,agent,-1.0,0.0,0.0
751,narcotic,751,"Holmes, Oliver Wendell",PS,1858,male,Male,Anonymous,write,agent,1.0,1.0,0.466666666667
751,narcotic,751,"Holmes, Oliver Wendell",PS,1858,male,Male,Anonymous,rid,theme,,-1.0,
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,speak,agent,1.0,,0.7
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,sway,agent,1.0,1.0,0.3
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,watch,theme,,-1.0,0.5
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,move,agent,1.0,1.0,0.133333333333
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,say,agent,1.0,0.0,0.166666666667
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,croak,agent,,,
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,struggle,agent,0.0,-1.0,
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,take,theme,,0.0,0.5
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,move,agent,1.0,1.0,0.133333333333
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,say,agent,1.0,0.0,0.166666666667
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,croak,agent,,,
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,struggle,agent,0.0,-1.0,
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,take,theme,,0.0,0.5
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,sway,agent,1.0,1.0,0.3
765,morphine,765,"Merritt, Abraham",PS,1919,male,Male,Huldricksson,crumple,agent,1.0,,
766,laudanum,766,"Dickens, Charles",PR,1925,male,Male,Miss Betsey,descry,theme,,,
766,laudanum,766,"Dickens, Charles",PR,1925,male,Male,Miss Betsey,make,agent,1.0,1.0,0.1
766,laudanum,766,"Dickens, Charles",PR,1925,male,Male,Miss Betsey,infer,agent,,,
766,laudanum,766,"Dickens, Charles",PR,1925,male,Male,Miss Betsey,clutch,theme,,0.0,
766,laudanum,766,"Dickens, Charles",PR,1925,male,Male,Miss Betsey,march,theme,,,0.0333333333333
766,laudanum,766,"Dickens, Charles",PR,1925,male,Male,Miss Betsey,take,agent,1.0,0.0,0.6
766,laudanum,766,"Dickens, Charles",PR,1925,male,Male,Miss Betsey,shake,theme,,-1.0,-0.166666666667
766,laudanum,766,"Dickens, Charles",PR,1925,male,Male,Miss Betsey,maltreat,theme,,,
766,laudanum,766,"Dickens, Charles",PR,1925,male,Male,Miss Betsey,see,theme,,0.0,0.4
766,laudanum,766,"Dickens, Charles",PR,1925,male,Male,Miss Betsey,sidle,agent,,,
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,have,agent,,,0.333333333333
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,tire,theme,,-1.0,0.2
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,rouse,agent,1.0,1.0,
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,grasp,agent,0.0,1.0,
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,go,agent,0.0,0.0,0.133333333333
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,realise,agent,0.0,0.0,
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,go,agent,0.0,0.0,0.133333333333
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,rub,agent,1.0,0.0,
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,realise,agent,0.0,0.0,
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,eat,agent,1.0,1.0,0.266666666667
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,rouse,agent,1.0,1.0,
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,do,agent,1.0,1.0,
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,fall,agent,1.0,,0.0333333333333
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,fall,agent,1.0,,0.0333333333333
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,snore,agent,-1.0,,
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,finish,theme,,0.0,0.533333333333
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,sit,agent,-1.0,,0.166666666667
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,sleep,agent,-1.0,,0.533333333333
780,soporific,780,"Wells, H. G. (Herbert George)",PR,1908,male,Male,Hitherto,tell,agent,1.0,0.0,0.266666666667
787,opium,787,"Barr, Amelia E.",PS,1906,female,Male,Yorkshire,get,agent,1.0,1.0,0.333333333333
787,opium,787,"Barr, Amelia E.",PS,1906,female,Male,Yorkshire,expect,agent,-1.0,1.0,0.333333333333
787,opium,787,"Barr, Amelia E.",PS,1906,female,Male,Yorkshire,eat,agent,1.0,1.0,0.266666666667
788,opium,788,"London, Jack",PS,1900,male,Male,Anonymous,ooze,agent,0.0,0.0,
788,opium,788,"London, Jack",PS,1900,male,Male,Anonymous,slip,agent,1.0,1.0,-0.1
788,opium,788,"London, Jack",PS,1900,male,Male,Anonymous,find,agent,0.0,0.0,0.3
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Gregory,disappear,agent,1.0,,
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Gregory,rise,agent,1.0,,0.366666666667
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Gregory,find,agent,0.0,0.0,0.3
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Gregory,arrest,theme,,-1.0,-0.133333333333
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,lie,agent,1.0,,0.0
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,poison,theme,,-1.0,
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,arm,theme,,-1.0,
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,say,agent,1.0,0.0,0.166666666667
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,take,agent,1.0,0.0,0.6
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,wish,agent,-1.0,-1.0,0.6
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,do,agent,1.0,1.0,
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,sell,theme,,-1.0,0.0666666666667
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,hide,agent,1.0,1.0,0.233333333333
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,wish,agent,-1.0,-1.0,0.6
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,say,agent,1.0,0.0,0.166666666667
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,lodge,agent,0.0,,
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,sell,theme,,-1.0,0.0666666666667
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,hide,agent,1.0,1.0,0.233333333333
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,wish,agent,-1.0,-1.0,0.6
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,say,agent,1.0,0.0,0.166666666667
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,lodge,agent,0.0,,
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,say,agent,1.0,0.0,0.166666666667
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,acknowledge,agent,-1.0,1.0,0.333333333333
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,lose,agent,0.0,-1.0,0.1
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Holmes,lead,agent,1.0,1.0,0.333333333333
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Fitzroy Simpson,say,agent,1.0,0.0,0.166666666667
834,opium,834,"Doyle, Arthur Conan",PR,1893,male,Male,Fitzroy Simpson,happen,agent,-1.0,,-0.0666666666667
854,anodyne,854,"Wilde, Oscar",PR,1893,male,Female,Illingworth,leave,agent,0.0,1.0,0.0666666666667
854,anodyne,854,"Wilde, Oscar",PR,1893,male,Female,Illingworth,suffer,agent,-1.0,-1.0,0.333333333333
854,anodyne,854,"Wilde, Oscar",PR,1893,male,Female,Illingworth,suffer,agent,-1.0,-1.0,0.333333333333
854,anodyne,854,"Wilde, Oscar",PR,1893,male,Female,Illingworth,suffer,agent,-1.0,-1.0,0.333333333333
854,anodyne,854,"Wilde, Oscar",PR,1893,male,Female,Illingworth,purify,theme,,,
854,anodyne,854,"Wilde, Oscar",PR,1893,male,Female,Illingworth,heal,theme,,-1.0,0.6
854,anodyne,854,"Wilde, Oscar",PR,1893,male,Female,Illingworth,lose,theme,,1.0,0.233333333333
854,anodyne,854,"Wilde, Oscar",PR,1893,male,Female,Illingworth,go,agent,0.0,0.0,0.133333333333
863,narcotic,863,"Christie, Agatha",PR,1916,female,Male,Cavendish,have,agent,,,0.333333333333
872,opium,872,"Dickens, Charles",PR,1870,male,Female,Bigby,raise,agent,1.0,1.0,0.233333333333
872,opium,872,"Dickens, Charles",PR,1870,male,Female,Bigby,require,agent,0.0,-1.0,0.333333333333
873,anodyne,873,"Wilde, Oscar",PR; PZ,1891,male,Male,Anonymous,find,agent,0.0,0.0,0.3
873,anodyne,873,"Wilde, Oscar",PR; PZ,1891,male,Male,Anonymous,escape,agent,1.0,0.0,0.233333333333
873,anodyne,873,"Wilde, Oscar",PR; PZ,1891,male,Male,Anonymous,run,agent,1.0,,0.333333333333
873,anodyne,873,"Wilde, Oscar",PR; PZ,1891,male,Male,Anonymous,call,agent,1.0,-1.0,0.2
873,anodyne,873,"Wilde, Oscar",PR; PZ,1891,male,Male,Anonymous,accompany,theme,,1.0,0.266666666667
885,narcotic,885,"Wilde, Oscar",PR,1895,male,Female,Lady Caversham,consent,agent,,,
887,opium,887,"Wilde, Oscar",PR,1891,male,Male,Paradis Artificiels,present,agent,1.0,1.0,0.433333333333
887,opium,887,"Wilde, Oscar",PR,1891,male,Male,Paradis Artificiels,speak,agent,1.0,,0.7
887,opium,887,"Wilde, Oscar",PR,1891,male,Male,Paradis Artificiels,die,agent,-1.0,,0.3
887,opium,887,"Wilde, Oscar",PR,1891,male,Male,Paradis Artificiels,evince,agent,,,
887,opium,887,"Wilde, Oscar",PR,1891,male,Male,Paradis Artificiels,contrive,agent,,,
887,anodyne,887,"Wilde, Oscar",PR,1891,male,Male,Plato,know,agent,-1.0,1.0,0.5
887,anodyne,887,"Wilde, Oscar",PR,1891,male,Male,Plato,have,agent,,,0.333333333333
932,opium,932,"Poe, Edgar Allan",PS,1918,male,Male,Anonymous,speak,agent,1.0,,0.7
932,opium,932,"Poe, Edgar Allan",PS,1918,male,Male,Anonymous,expect,agent,-1.0,1.0,0.333333333333
932,opium,932,"Poe, Edgar Allan",PS,1918,male,Male,Anonymous,afford,theme,,-1.0,0.166666666667
932,opium,932,"Poe, Edgar Allan",PS,1918,male,Male,Anonymous,enter,agent,1.0,1.0,0.4
932,opium,932,"Poe, Edgar Allan",PS,1918,male,Male,Anonymous,conceive,agent,1.0,1.0,
932,opium,932,"Poe, Edgar Allan",PS,1918,male,Male,Anonymous,say,agent,1.0,0.0,0.166666666667
932,opium,932,"Poe, Edgar Allan",PS,1918,male,Male,Anonymous,despair,agent,,,
932,opium,932,"Poe, Edgar Allan",PS,1918,male,Male,Anonymous,add,agent,1.0,1.0,0.366666666667
967,opium,967,"Dickens, Charles",PR,1903,male,Male,Anonymous,exhibit,agent,,,
967,opium,967,"Dickens, Charles",PR,1903,male,Male,Anonymous,sit,agent,-1.0,,0.166666666667
967,opium,967,"Dickens, Charles",PR,1903,male,Male,Anonymous,nod,agent,1.0,,
967,opium,967,"Dickens, Charles",PR,1903,male,Male,Anonymous,subside,agent,-1.0,,
967,opium,967,"Dickens, Charles",PR,1903,male,Male,Anonymous,wait,agent,-1.0,-1.0,0.233333333333
967,opium,967,"Dickens, Charles",PR,1903,male,Male,Anonymous,make,agent,1.0,1.0,0.1
967,opium,967,"Dickens, Charles",PR,1903,male,Male,Anonymous,move,agent,1.0,1.0,0.133333333333
967,opium,967,"Dickens, Charles",PR,1903,male,Male,Anonymous,see,agent,-1.0,0.0,0.433333333333
967,opium,967,"Dickens, Charles",PR,1903,male,Male,Anonymous,fail,agent,-1.0,1.0,-0.1
967,soporific,967,"Dickens, Charles",PR,1903,male,Male,Anonymous,take,agent,1.0,0.0,0.6
967,soporific,967,"Dickens, Charles",PR,1903,male,Male,Anonymous,start,agent,1.0,1.0,0.666666666667
967,soporific,967,"Dickens, Charles",PR,1903,male,Male,Anonymous,see,agent,-1.0,0.0,0.433333333333
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Anonymous,cry,agent,0.0,,0.333333333333
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Anonymous,think,agent,1.0,0.0,0.2
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Anonymous,awaken,agent,1.0,1.0,
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Anonymous,lie,agent,1.0,,0.0
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Anonymous,cry,agent,0.0,,0.333333333333
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Anonymous,rattle,agent,1.0,1.0,
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Anonymous,leave,theme,,-1.0,0.1
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Anonymous,stand,agent,0.0,,0.266666666667
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Anonymous,start,agent,1.0,1.0,0.666666666667
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Krook,observe,theme,,0.0,0.266666666667
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Krook,say,agent,1.0,0.0,0.166666666667
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Krook,finish,agent,1.0,0.0,0.6
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Krook,say,agent,1.0,0.0,0.166666666667
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Krook,purchase,agent,1.0,1.0,0.3
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Krook,tell,agent,1.0,0.0,0.266666666667
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Krook,have,agent,,,0.333333333333
1023,opium,1023,"Dickens, Charles",PR,1852,male,Male,Krook,die,agent,-1.0,,0.3
