Unnamed: 0,Book_ID,Keyword,Snippet,Etext Number,Authors,LoCC,Published Year,Author Gender,Assigned_Gender,Character_Name,snippet_id,document,LoCC_group,Period,sentence_id,sentence_number,contains_target_term,near_target_term,bertopic_topic,bertopic_topic_probability,model_group
6023,62347,chandu,"At this establishment he mostly took his pipe of “ chandu ” and a brief chat with the keeper of the house, for, although not popular, and very silent, he liked sometimes to be in the presence of his compatriots.",62347,,PR,1916,,Male,li-un,4825,at this establishment he mostly took his pipe of chandu and a brief chat with the keeper of the house for although not popular and very silent he liked sometimes to be in the presence of his compatriots,English Literature,1912-1930,4825_3,3,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6023,62347,chandu,Like a figure of a shadowgraph he slid through the door and up the stairs.,62347,,PR,1916,,Male,li-un,4825,like a figure of a shadowgraph he slid through the door and up the stairs,English Literature,1912-1930,4825_4,4,False,True,52,1.0,context_leaf_mcs60_ms1_nn10
6024,62385,paregoric,"""I can tell you a tale about that, Sam, in a minute,"" said the other.",62385,"Coppard, A. E. (Alfred Edgar)",PR,1897,male,Male,Sam,4826,i can tell you a tale about that sam in a minute said the other,English Literature,1881-1911,4826_4,4,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6024,62385,paregoric,"He began to fill his pipe from Sam's brass box, which was labelled cough lozenges and smelled of paregoric .",62385,"Coppard, A. E. (Alfred Edgar)",PR,1897,male,Male,Sam,4826,he began to fill his pipe from sam s brass box which was labelled cough lozenges and smelled of paregoric,English Literature,1881-1911,4826_5,5,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6024,62385,paregoric,"""Just about ten years ago I was working over in Cotswold country.",62385,"Coppard, A. E. (Alfred Edgar)",PR,1897,male,Male,Sam,4826,just about ten years ago i was working over in cotswold country,English Literature,1881-1911,4826_6,6,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6025,62409,opium,From that evening the fortunes of Gaza de Lure improved.,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4827,from that evening the fortunes of gaza de lure improved,American Literature,1912-1930,4827_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6025,62409,opium,"Allen had just returned from the Orient as a member of the crew of a freighter, and he had succeeded in smuggling in a considerable quantity of opium .",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4827,allen had just returned from the orient as a member of the crew of a freighter and he had succeeded in smuggling in a considerable quantity of opium,American Literature,1912-1930,4827_4,4,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6025,62409,opium,"In his efforts to dispose of it he had made the acquaintance of others in the same line of business, and had joined forces with them.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4827,in his efforts to dispose of it he had made the acquaintance of others in the same line of business and had joined forces with them,American Literature,1912-1930,4827_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6025,62409,opium,"His partners could command a more or less steady supply of morphine, and cocaine from Mexico, while Allen undertook to keep up their stock of opium, and to arrange a market for their drugs in Los Angeles.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4827,his partners could command a more or less steady supply of morphine and cocaine from mexico while allen undertook to keep up their stock of opium and to arrange a market for their drugs in los angeles,American Literature,1912-1930,4827_6,6,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6025,62409,opium,"If Crumb could handle it all, Allen agreed to furnish morphine at fifty dollars an ounce--Gaza to do the actual peddling.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4827,if crumb could handle it all allen agreed to furnish morphine at fifty dollars an ounce gaza to do the actual peddling,American Literature,1912-1930,4827_7,7,True,True,30,1.0,context_leaf_mcs60_ms1_nn10
6025,62409,opium,The girl agreed on one condition--that half the profits should be hers.,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4827,the girl agreed on one condition that half the profits should be hers,American Literature,1912-1930,4827_8,8,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6029,62409,heroin,"There had been a time when she had fought against the domination of these twin curses that had been visited upon her, but that time was over.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4828,there had been a time when she had fought against the domination of these twin curses that had been visited upon her but that time was over,American Literature,1912-1930,4828_1,1,False,True,42,1.0,context_leaf_mcs60_ms1_nn10
6029,62409,heroin,"She knew now that she would never give up morphine--that she could not if she wanted to, and that she did not want to.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4828,she knew now that she would never give up morphine that she could not if she wanted to and that she did not want to,American Literature,1912-1930,4828_2,2,True,True,24,1.0,context_leaf_mcs60_ms1_nn10
6029,62409,heroin,"The little bindles of cocaine, morphine, and heroin that she wrapped so deftly with those slender fingers and marked “C,” “M,” or “H,” according to their contents, were parts of her life now.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4828,the little bindles of cocaine morphine and heroin that she wrapped so deftly with those slender fingers and marked c m or h according to their contents were parts of her life now,American Literature,1912-1930,4828_3,3,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6029,62409,heroin,"The sallow, trembling creatures who came for them, or to whom she sometimes delivered them, and who paid her two dollars and a half a bindle, were also parts of her life.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4828,the sallow trembling creatures who came for them or to whom she sometimes delivered them and who paid her two dollars and a half a bindle were also parts of her life,American Literature,1912-1930,4828_4,4,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6031,62409,narcotic,"Finally she sobbed herself to sleep, for she had not slept at all the night before.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Burke,4829,finally she sobbed herself to sleep for she had not slept at all the night before,American Literature,1912-1930,4829_3,3,False,True,21,1.0,context_leaf_mcs60_ms1_nn10
6031,62409,narcotic,"It was afternoon when she awoke, and again she felt the craving for a narcotic .",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Burke,4829,it was afternoon when she awoke and again she felt the craving for a narcotic,American Literature,1912-1930,4829_4,4,True,True,28,1.0,context_leaf_mcs60_ms1_nn10
6031,62409,narcotic,This time she did not fight it.,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Burke,4829,this time she did not fight it,American Literature,1912-1930,4829_5,5,False,True,42,0.961687984037338,context_leaf_mcs60_ms1_nn10
6032,62409,narcotic,I’ll be down in just a minute.,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,4830,i ll be down in just a minute,American Literature,1912-1930,4830_3,3,False,True,12,1.0,context_leaf_mcs60_ms1_nn10
6032,62409,narcotic,"Why wait half an hour?” She was in her room no more than five minutes, and during that time she sought bravely to efface all thought of the little black case; but with diabolic pertinacity it constantly obtruded itself, and with it came the gnawing hunger of nerves starving for a narcotic .",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,4830,why wait half an hour she was in her room no more than five minutes and during that time she sought bravely to efface all thought of the little black case but with diabolic pertinacity it constantly obtruded itself and with it came the gnawing hunger of nerves starving for a narcotic,American Literature,1912-1930,4830_4,4,True,True,28,1.0,context_leaf_mcs60_ms1_nn10
6032,62409,narcotic,"“I won’t!” she cried, stamping her foot.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,4830,i won t she cried stamping her foot,American Literature,1912-1930,4830_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6032,62409,narcotic,"I won’t!” If only she could get away from the room before she succumbed to the mounting temptation, she was sure that she could fight it off for the rest of the afternoon.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,4830,i won t if only she could get away from the room before she succumbed to the mounting temptation she was sure that she could fight it off for the rest of the afternoon,American Literature,1912-1930,4830_6,6,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6032,62409,narcotic,"She had gained that much, at least; but she must keep occupied, constantly occupied, where she could not have access to it or see the black case in which she kept the morphine.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,4830,she had gained that much at least but she must keep occupied constantly occupied where she could not have access to it or see the black case in which she kept the morphine,American Literature,1912-1930,4830_7,7,True,True,24,1.0,context_leaf_mcs60_ms1_nn10
6032,62409,narcotic,She triumphed by running away from it.,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,4830,she triumphed by running away from it,American Literature,1912-1930,4830_8,8,False,True,42,1.0,context_leaf_mcs60_ms1_nn10
6033,62409,narcotic,"Since her departure his evenings had been unbearable, and with the passing weeks he developed a hatred for the place that constantly reminded him of his loss.",62409,"Burroughs, Edgar Rice",PS,1923,male,Unknown,Anonymous,4831,since her departure his evenings had been unbearable and with the passing weeks he developed a hatred for the place that constantly reminded him of his loss,American Literature,1912-1930,4831_1,1,False,True,0,1.0,context_leaf_mcs60_ms1_nn10
6033,62409,narcotic,He had been so confident that she would have to return to him after she had consumed the small quantity of morphine he had allotted her that only after the weeks had run into months did he realize that she had probably gone out of his life forever.,62409,"Burroughs, Edgar Rice",PS,1923,male,Unknown,Anonymous,4831,he had been so confident that she would have to return to him after she had consumed the small quantity of morphine he had allotted her that only after the weeks had run into months did he realize that she had probably gone out of his life forever,American Literature,1912-1930,4831_2,2,True,True,24,0.6696163323562137,context_leaf_mcs60_ms1_nn10
6033,62409,narcotic,"How she had accomplished it he could not understand, unless she had found means of obtaining the narcotic elsewhere.",62409,"Burroughs, Edgar Rice",PS,1923,male,Unknown,Anonymous,4831,how she had accomplished it he could not understand unless she had found means of obtaining the narcotic elsewhere,American Literature,1912-1930,4831_3,3,True,True,28,1.0,context_leaf_mcs60_ms1_nn10
6033,62409,narcotic,"Not knowing where she had gone, he had no means of searching for her.",62409,"Burroughs, Edgar Rice",PS,1923,male,Unknown,Anonymous,4831,not knowing where she had gone he had no means of searching for her,American Literature,1912-1930,4831_4,4,False,True,18,0.9959531620567096,context_leaf_mcs60_ms1_nn10
6034,62409,morphine,"She still managed to send a little money home, but not so much as formerly.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4832,she still managed to send a little money home but not so much as formerly,American Literature,1912-1930,4832_1,1,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6034,62409,morphine,"As the months passed, Crumb’s relations with the source of the supply of their narcotic became so familiar that he could obtain considerable quantities at a reduced rate, and the plan of peddling the drug occurred to him.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4832,as the months passed crumb s relations with the source of the supply of their narcotic became so familiar that he could obtain considerable quantities at a reduced rate and the plan of peddling the drug occurred to him,American Literature,1912-1930,4832_2,2,True,True,6,1.0,context_leaf_mcs60_ms1_nn10
6034,62409,morphine,"Gaza was induced to do her share, and so it came about that the better class “hypes” of Hollywood found it both safe and easy to obtain their supplies from the bungalow on the Vista del Paso.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4832,gaza was induced to do her share and so it came about that the better class hypes of hollywood found it both safe and easy to obtain their supplies from the bungalow on the vista del paso,American Literature,1912-1930,4832_3,3,False,True,30,1.0,context_leaf_mcs60_ms1_nn10
6034,62409,morphine,"Cocaine, heroin, and morphine passed continually through the girl’s hands, and she came to know many of the addicts, though she seldom had further intercourse with them than was necessary to the transaction of the business that brought them to the bungalow.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4832,cocaine heroin and morphine passed continually through the girl s hands and she came to know many of the addicts though she seldom had further intercourse with them than was necessary to the transaction of the business that brought them to the bungalow,American Literature,1912-1930,4832_4,4,True,True,3,0.8584460978995335,context_leaf_mcs60_ms1_nn10
6034,62409,morphine,"From one, a woman, she learned how to use morphine, dissolving the white powder in the bowl of a spoon by passing a lighted match beneath, and then drawing the liquid through a tiny piece of cotton into a hypodermic syringe and injecting it beneath the skin.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4832,from one a woman she learned how to use morphine dissolving the white powder in the bowl of a spoon by passing a lighted match beneath and then drawing the liquid through a tiny piece of cotton into a hypodermic syringe and injecting it beneath the skin,American Literature,1912-1930,4832_5,5,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6034,62409,morphine,"Once she had experienced the sensation of well-being it induced, she fell an easy victim",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4832,once she had experienced the sensation of well being it induced she fell an easy victim,American Literature,1912-1930,4832_6,6,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6038,62409,morphine,"business, and had joined forces with them.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4833,business and had joined forces with them,American Literature,1912-1930,4833_0,0,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6038,62409,morphine,"His partners could command a more or less steady supply of morphine, and cocaine from Mexico, while Allen undertook to keep up their stock of opium, and to arrange a market for their drugs in Los Angeles.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4833,his partners could command a more or less steady supply of morphine and cocaine from mexico while allen undertook to keep up their stock of opium and to arrange a market for their drugs in los angeles,American Literature,1912-1930,4833_1,1,True,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6038,62409,morphine,"If Crumb could handle it all, Allen agreed to furnish morphine at fifty dollars an ounce--Gaza to do the actual peddling.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4833,if crumb could handle it all allen agreed to furnish morphine at fifty dollars an ounce gaza to do the actual peddling,American Literature,1912-1930,4833_2,2,True,True,30,1.0,context_leaf_mcs60_ms1_nn10
6038,62409,morphine,The girl agreed on one condition--that half the profits should be hers.,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4833,the girl agreed on one condition that half the profits should be hers,American Literature,1912-1930,4833_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6038,62409,morphine,"After that she had been able to send home more money than ever before, and at the same time to have all the morphine she wanted at a low price.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4833,after that she had been able to send home more money than ever before and at the same time to have all the morphine she wanted at a low price,American Literature,1912-1930,4833_4,4,True,True,24,1.0,context_leaf_mcs60_ms1_nn10
6038,62409,morphine,"She began to put money in the bank, made a first payment on a small orchard about a hundred miles from Los Angeles, and sent for her mother.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4833,she began to put money in the bank made a first payment on a small orchard about a hundred miles from los angeles and sent for her mother,American Literature,1912-1930,4833_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6041,62409,morphine,"If you want to get a hop-head with the goods on him--right in the act of peddling--send a dick to the back of the Hollywood Drug Store, and have him wait there until a guy comes up and asks what time it is.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4834,if you want to get a hop head with the goods on him right in the act of peddling send a dick to the back of the hollywood drug store and have him wait there until a guy comes up and asks what time it is,American Literature,1912-1930,4834_3,3,False,True,38,1.0,context_leaf_mcs60_ms1_nn10
6041,62409,morphine,"Then have the dick tell him and say, ‘Can you change a five?’ That’s the cue for the guy to slip him a bindle of morphine rolled up in a couple of one-dollar bills.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4834,then have the dick tell him and say can you change a five that s the cue for the guy to slip him a bindle of morphine rolled up in a couple of one dollar bills,American Literature,1912-1930,4834_4,4,True,True,30,0.962207812755826,context_leaf_mcs60_ms1_nn10
6041,62409,morphine,"If you don’t send a dummy, he’ll know what to do next--and you’d better get him there in a hurry.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,4834,if you don t send a dummy he ll know what to do next and you d better get him there in a hurry,American Literature,1912-1930,4834_5,5,False,True,17,0.942089225062678,context_leaf_mcs60_ms1_nn10
6042,62409,morphine,“Not now--maybe some other time.” Crumb grinned after he had closed the door behind them.,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Shannon Burke,4835,not now maybe some other time crumb grinned after he had closed the door behind them,American Literature,1912-1930,4835_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6042,62409,morphine,"“I wonder,” he mused, “if that was a threat or a prophecy!” A week later Slick Allen was sentenced to a year in the county jail for having morphine in his possession.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Shannon Burke,4835,i wonder he mused if that was a threat or a prophecy a week later slick allen was sentenced to a year in the county jail for having morphine in his possession,American Literature,1912-1930,4835_6,6,True,True,30,1.0,context_leaf_mcs60_ms1_nn10
6042,62409,morphine,"CHAPTER XIII As Shannon Burke alighted from the Southern Pacific train at Ganado, the following morning, a large, middle-aged man in riding clothes approached her.",62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Shannon Burke,4835,chapter xiii as shannon burke alighted from the southern pacific train at ganado the following morning a large middle aged man in riding clothes approached her,American Literature,1912-1930,4835_7,7,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6043,62409,morphine,"Pennington, the girl sought to steady herself.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,4836,pennington the girl sought to steady herself,American Literature,1912-1930,4836_7,7,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6043,62409,morphine,"She had taken no morphine since the night before, for she had wanted to come to her mother “clean,” as she would have expressed it.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,4836,she had taken no morphine since the night before for she had wanted to come to her mother clean as she would have expressed it,American Literature,1912-1930,4836_8,8,True,True,24,1.0,context_leaf_mcs60_ms1_nn10
6043,62409,morphine,"She realized now that it was a mistake, for she had the sensation of shattered nerves on the verge of collapse.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,4836,she realized now that it was a mistake for she had the sensation of shattered nerves on the verge of collapse,American Literature,1912-1930,4836_9,9,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6044,62409,morphine,"Beyond the thin panels they could hear her sobbing; but when she emerged fifteen minutes later, though her eyes were red, she was not crying.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,4837,beyond the thin panels they could hear her sobbing but when she emerged fifteen minutes later though her eyes were red she was not crying,American Literature,1912-1930,4837_2,2,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6044,62409,morphine,"They thought then that she had marvelous self-control; but could they have known the hideous battle that she was fighting against grief and the insistent craving for morphine , and the raw, taut nerves that would give her no peace, and the shattered will that begged only to be allowed to sleep--could they have known all this, they would have realized that they were witnessing a miracle.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,4837,they thought then that she had marvelous self control but could they have known the hideous battle that she was fighting against grief and the insistent craving for morphine and the raw taut nerves that would give her no peace and the shattered will that begged only to be allowed to sleep could they have known all this they would have realized that they were witnessing a miracle,American Literature,1912-1930,4837_3,3,True,True,24,0.7296091853545775,context_leaf_mcs60_ms1_nn10
6044,62409,morphine,"They led her back to the car, where she sat with wide eyes staring straight ahead.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,4837,they led her back to the car where she sat with wide eyes staring straight ahead,American Literature,1912-1930,4837_4,4,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6045,62409,morphine,"In the quiet ranch house, surrounded by these strong, kindly people, she found a restfulness and a feeling of security that she had not believed she was ever to experience again.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4838,in the quiet ranch house surrounded by these strong kindly people she found a restfulness and a feeling of security that she had not believed she was ever to experience again,American Literature,1912-1930,4838_3,3,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6045,62409,morphine,"She had these thoughts when, under the influence of morphine , her nerves were quieted and her brain clear.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4838,she had these thoughts when under the influence of morphine her nerves were quieted and her brain clear,American Literature,1912-1930,4838_4,4,True,True,24,1.0,context_leaf_mcs60_ms1_nn10
6045,62409,morphine,"After the effects had worn off, she became restless and irritable.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4838,after the effects had worn off she became restless and irritable,American Literature,1912-1930,4838_5,5,False,True,28,1.0,context_leaf_mcs60_ms1_nn10
6048,62409,morphine,She owed that much respect to the memory of her mother.,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,4839,she owed that much respect to the memory of her mother,American Literature,1912-1930,4839_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6048,62409,morphine,"And she had fought--God, how she had fought!--with screaming nerves that would not be quiet, with trembling muscles, and with a brain that held but a single thought--morphine, morphine, morphine !",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,4839,and she had fought god how she had fought with screaming nerves that would not be quiet with trembling muscles and with a brain that held but a single thought morphine morphine morphine,American Literature,1912-1930,4839_6,6,True,True,24,0.7296091853545775,context_leaf_mcs60_ms1_nn10
6048,62409,morphine,She tried to shut the idea from her mind.,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,4839,she tried to shut the idea from her mind,American Literature,1912-1930,4839_7,7,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6049,62409,morphine,Particularly were they surprised to see no indications of her recent breakdown.,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,4840,particularly were they surprised to see no indications of her recent breakdown,American Literature,1912-1930,4840_5,5,False,True,18,0.9959531620567096,context_leaf_mcs60_ms1_nn10
6049,62409,morphine,How could they know that she had just taken enough morphine to have killed any one of them?,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,4840,how could they know that she had just taken enough morphine to have killed any one of them,American Literature,1912-1930,4840_6,6,True,True,24,1.0,context_leaf_mcs60_ms1_nn10
6049,62409,morphine,"She seemed normal and composed, and she tried to infuse a little gayety into her conversation, for she realized that her grief was not theirs.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,4840,she seemed normal and composed and she tried to infuse a little gayety into her conversation for she realized that her grief was not theirs,American Literature,1912-1930,4840_7,7,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6050,62409,morphine,"“I imagine every one does.” Seated in an easy chair in her bedroom, she stared at the opposite wall.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4841,i imagine every one does seated in an easy chair in her bedroom she stared at the opposite wall,American Literature,1912-1930,4841_6,6,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6050,62409,morphine,"The craving that she was seldom without was growing in intensity, for she had been without morphine since before dinner.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4841,the craving that she was seldom without was growing in intensity for she had been without morphine since before dinner,American Literature,1912-1930,4841_7,7,True,True,24,1.0,context_leaf_mcs60_ms1_nn10
6050,62409,morphine,"She got up, unlocked her bag, and took out the little black case.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4841,she got up unlocked her bag and took out the little black case,American Literature,1912-1930,4841_8,8,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6051,62409,morphine,Her mind was fully occupied and her nerves were stimulated.,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,4842,her mind was fully occupied and her nerves were stimulated,American Literature,1912-1930,4842_5,5,False,True,21,0.7390472296403513,context_leaf_mcs60_ms1_nn10
6051,62409,morphine,"For the moment she forgot about morphine , and then it was too late, for Eva had her by the hand and she was being led, almost at a run, down the stairs, through the patio, and out over the edge of the hill down toward the stable.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,4842,for the moment she forgot about morphine and then it was too late for eva had her by the hand and she was being led almost at a run down the stairs through the patio and out over the edge of the hill down toward the stable,American Literature,1912-1930,4842_6,6,True,True,24,0.8747888242183044,context_leaf_mcs60_ms1_nn10
6051,62409,morphine,"At first the full-foliaged umbrella trees through which the walk wound concealed the stable and corrals at the foot of the hill, but presently they broke upon her view, and she saw the horses saddled and waiting, and the other members of the family.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,4842,at first the full foliaged umbrella trees through which the walk wound concealed the stable and corrals at the foot of the hill but presently they broke upon her view and she saw the horses saddled and waiting and the other members of the family,American Literature,1912-1930,4842_7,7,False,True,7,0.6230318551899957,context_leaf_mcs60_ms1_nn10
6052,62409,morphine,She was eager to prolong this new-found happiness to the uttermost limit.,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4843,she was eager to prolong this new found happiness to the uttermost limit,American Literature,1912-1930,4843_4,4,False,True,46,1.0,context_leaf_mcs60_ms1_nn10
6052,62409,morphine,"Though she knew that it must end when her supply of morphine was gone, she was determined to gain a few hours each day, in order that she might add at least another happy day to her life.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4843,though she knew that it must end when her supply of morphine was gone she was determined to gain a few hours each day in order that she might add at least another happy day to her life,American Literature,1912-1930,4843_5,5,True,True,24,1.0,context_leaf_mcs60_ms1_nn10
6052,62409,morphine,Again she took but half her ordinary allowance; but with what anguished humiliation she performed the hated and repulsive act.,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,4843,again she took but half her ordinary allowance but with what anguished humiliation she performed the hated and repulsive act,American Literature,1912-1930,4843_6,6,False,True,46,1.0,context_leaf_mcs60_ms1_nn10
6053,62409,morphine,"of the little black case; but with diabolic pertinacity it constantly obtruded itself, and with it came the gnawing hunger of nerves starving for a narcotic.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,4844,of the little black case but with diabolic pertinacity it constantly obtruded itself and with it came the gnawing hunger of nerves starving for a narcotic,American Literature,1912-1930,4844_0,0,True,True,6,1.0,context_leaf_mcs60_ms1_nn10
6053,62409,morphine,"“I won’t!” she cried, stamping her foot.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,4844,i won t she cried stamping her foot,American Literature,1912-1930,4844_1,1,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6053,62409,morphine,"I won’t!” If only she could get away from the room before she succumbed to the mounting temptation, she was sure that she could fight it off for the rest of the afternoon.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,4844,i won t if only she could get away from the room before she succumbed to the mounting temptation she was sure that she could fight it off for the rest of the afternoon,American Literature,1912-1930,4844_2,2,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
6053,62409,morphine,"She had gained that much, at least; but she must keep occupied, constantly occupied, where she could not have access to it or see the black case in which she kept the morphine .",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,4844,she had gained that much at least but she must keep occupied constantly occupied where she could not have access to it or see the black case in which she kept the morphine,American Literature,1912-1930,4844_3,3,True,True,24,1.0,context_leaf_mcs60_ms1_nn10
6053,62409,morphine,She triumphed by running away from it.,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,4844,she triumphed by running away from it,American Literature,1912-1930,4844_4,4,False,True,42,1.0,context_leaf_mcs60_ms1_nn10
6054,62409,morphine,"She did not hope that it augured any permanent victory for the future, for she did not believe that such a thing was possible.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,4845,she did not hope that it augured any permanent victory for the future for she did not believe that such a thing was possible,American Literature,1912-1930,4845_3,3,False,True,42,1.0,context_leaf_mcs60_ms1_nn10
6054,62409,morphine,"She knew that scarce three in a hundred slaves of morphine definitely cast off their bonds this side of the grave, and she had gone too far to be one of the three.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,4845,she knew that scarce three in a hundred slaves of morphine definitely cast off their bonds this side of the grave and she had gone too far to be one of the three,American Literature,1912-1930,4845_4,4,True,True,24,1.0,context_leaf_mcs60_ms1_nn10
6054,62409,morphine,"If she could keep going forever as she had that day, she might do it; but that, of course, was impossible.",62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,4845,if she could keep going forever as she had that day she might do it but that of course was impossible,American Literature,1912-1930,4845_5,5,False,True,42,1.0,context_leaf_mcs60_ms1_nn10
6055,62409,morphine,"He was still suffering, but not so acutely.",62409,"Burroughs, Edgar Rice",PS,1923,male,Unknown,Anonymous,4846,he was still suffering but not so acutely,American Literature,1912-1930,4846_5,5,False,True,-1,0.0,context_leaf_mcs60_ms1_nn10
